date,time,channel_id,room,caller,symbol,side,strike,expiry,their_price,action,kind,source_file,line,text
2026-04-28,10:36:00,911389167169191946,Platinum nitro,Nitro Trades,SPY,PUTS,711,,1.62,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1814,"@Owner Alerts Entry Contract: SPY $711p Price: $1.62 Comments:none @nitro_trades Instagram , , [image]"
2026-04-28,11:00:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,OSCR,CALLS,18,5/15,,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,247,From ⁠🌟｜ab @Updates AbTrade Alerts AbTrade Alerts Message: $OSCR 5/15 18c 1.19 I like the overall strength so far. No SL I am risking what I am entering with. Owls Investment Group LLC. Informational 
2026-04-28,12:30:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,SPX,PUTS,7130,4/28/26,10.6,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,261,From ⁠No Access @Updates Kana Kana Message: @everyone to clarify...ximes is only in 15 SPX 7130P 04/28/26 @ $10.60 Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Ver
2026-04-29,09:31:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,CALLS,335,5/1,3.7,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6162,"@Unraveller (Admin)🔮 in AMD 5/1 335C @ 3.70 @everyone (edited) Wednesday, April 29, 2026 at 9:32 AM"
2026-04-29,09:32:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,CALLS,335,,,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6164,AMD 335C @everyone
2026-04-29,09:36:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,210,5/1,3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6168,@Mike (Admin) in NVDA 5/1 210P @ 3.00 @everyone
2026-04-29,09:37:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,CALLS,335,5/1,3.45,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6169,@Unraveller (Admin)🔮 in AMD 5/1 335C @ 3.45 @everyone
2026-04-29,09:44:00,1449226651064991806,OWLS all-alerts,@Updates,SPX,PUTS,7110,4/29,,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,343,From ⁠No Access @Updates Kana Kana Message: @everyone buy 3 spx 7110p 4/29 Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Released 01.05.2026 04/29/26
2026-04-29,09:52:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,713,4/30,2.64,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6179,"@Brett (Admin) in SPY 4/30 713C @ 2.64 @everyone (edited) Wednesday, April 29, 2026 at 9:57 AM"
2026-04-29,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,370,5/1,5.1,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6195,@Unraveller (Admin)🔮 in TSLA 5/1 370P @ 5.10 @everyone
2026-04-29,10:13:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,CALLS,335,5/1,3.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6197,@Unraveller (Admin)🔮 in AMD 5/1 335C @ 3.60 @everyone
2026-04-29,10:19:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,708,4/30,2.64,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6203,@Brett (Admin) in SPY 4/30 708P @ 2.64 @everyone
2026-04-29,10:40:00,1449226651064991806,OWLS all-alerts,@Updates,SPX,PUTS,7125,4/29,8.62,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,374,From ⁠No Access @Updates Kana Kana Message: @everyone buy 4 spx 7125p 4/29 avg 8.62 Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Released 01.05.2026
2026-04-29,10:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,708,4/30,2.42,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6216,"@Brett (Admin) in SPY 4/30 708P @ 2.42 @everyone (edited) Wednesday, April 29, 2026 at 10:49 AM"
2026-04-29,11:03:00,1449226651064991806,OWLS all-alerts,@Updates,SPX,PUTS,7080,,2.21,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,379,From ⁠No Access @Updates Kana Kana Message: @everyone buy 5 spx 7080p avg 2.21 Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Released 01.05.2026 04/2
2026-04-29,12:16:00,1449226651064991806,OWLS all-alerts,@Updates,NDX,PUTS,26370,,1.3,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,404,From ⁠No Access @Updates Kana Kana Message: @everyone buy 5 ndx 26370p avg 1.3 Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Released 01.05.2026 04/2
2026-04-29,15:22:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,PLAY,,,,,OPEN,equity,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,444,From ⁠🌟｜eva @Updates Update: AMZN - set to report earnings after market closes Weekly options are pricing in a 6 point move in either directions (+) 269 or (-) 257 the weekly options IV is a whopping 
2026-04-29,15:26:00,1449226651064991806,OWLS all-alerts,@Updates,VS,PUTS,670,5/1,,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,445,From ⁠🌟｜eva @Updates Update: META - Set to report earnings after market closes Weekly options are pricing in a 49 point move in either directions so (+) 722 or (-) 624 4hr - flagging under 682 but not
2026-04-30,09:30:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,370,5/1,3.7,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6234,@Unraveller (Admin)🔮 in TSLA 5/1 370P @ 3.70 @everyone
2026-04-30,09:31:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,INTC,CALLS,100,,16.1,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,468,From ⁠🌟｜tt @Updates Inkedcapital Inkedcapital NBIS back to green INTC 100c taking my money here 16.10 from 4.15 Holding 115c Holding iren Sadly Holding tsla Wanna see ath es today for spx calls Offici
2026-04-30,09:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,370,5/1,4.2,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6240,@Unraveller (Admin)🔮 in TSLA 5/1 370P @ 4.20 @everyone
2026-04-30,09:38:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,370,5/1,4.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6244,@Unraveller (Admin)🔮 in TSLA 5/1 370P @ 4.40 @everyone
2026-04-30,09:39:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,PUTS,205,,1.27,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1822,"@Owner Alerts Entry Contract: NVDA $205p Price: $1.27 Comments:none @nitro_trades Instagram , , [image]"
2026-04-30,09:45:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,665,4/30,1.35,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,961,QQQ 665C 4/30 1.35 2 CONTRACTS @vero-alerts
2026-04-30,09:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,372.5,5/1,3.8,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6254,@Unraveller (Admin)🔮 in TSLA 5/1 372.5C @ 3.80 @everyone
2026-04-30,09:52:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,PUTS,659,5/1,3.63,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6261,@Mike (Admin) in QQQ 5/1 659P @ 3.63 @everyone
2026-04-30,09:53:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,370,5/1,4.45,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6262,@Unraveller (Admin)🔮 in TSLA 5/1 370P @ 4.45 @everyone
2026-04-30,09:55:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,655,4/30,1.2,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,964,QQQ 655P 4/30 1.20 2 CONTRACTS @vero-alerts
2026-04-30,10:01:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,372.5,5/1,3.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6270,@Unraveller (Admin)🔮 in TSLA 5/1 372.5C @ 3.50 @everyone
2026-04-30,10:13:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,370,5/1,4.25,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6276,@Unraveller (Admin)🔮 in TSLA 5/1 370C @ 4.25 @everyone
2026-04-30,10:14:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,CALLS,712,4/30,1.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6277,"@👑KingBeeAri🐝 in SPY 4/30 712C @ 1.6 @everyone (edited) Thursday, April 30, 2026 at 10:14 AM"
2026-04-30,10:28:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,370,5/1,4.15,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6287,@Unraveller (Admin)🔮 in TSLA 5/1 370C @ 4.15 @everyone
2026-04-30,10:30:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NFLX,CALLS,92,,1.15,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6289,@Mike (Admin) in NFLX 92C @ 1.15 @everyone
2026-04-30,12:14:00,1144369893760831489,Midas,Midas (Admin),MARA,CALLS,12,5/1,0.35,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,1946,"For the heck of it, I’m taking $MARA 12c 5/1 in “200 acct” @everyone buying 10 at 0.35 each (edited) Thursday, April 30, 2026 at 12:16 PM"
2026-05-01,09:30:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,MSFT,CALLS,420,05/01/2026,0.56,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,538,"From ⁠🌟｜eva @Updates Open BTO MSFT 05/01/2026 420C @ 0.56 (day trade/lotto) ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 05/01/26 ● 09:30:"
2026-05-01,09:32:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,610,5/4,4.65,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6308,@Unraveller (Admin)🔮 in META 5/4 610P @ 4.65 @everyone
2026-05-01,09:45:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,PUTS,202.5,5/4,2.7,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6314,@Brett (Admin) in NVDA 5/4 202.5P @ 2.7 @everyone
2026-05-01,09:50:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,PUTS,200,,1.49,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1835,"@Owner Alerts Entry Contract: NVDA $200p Price: $1.49 Comments:none @nitro_trades Instagram , , [image]"
2026-05-01,09:53:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,PUTS,200,,1.63,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1839,"@Owner Alerts Entry Contract: NVDA $200p Price: $1.63 Comments:none @nitro_trades Instagram , , [image]"
2026-05-01,09:56:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,610,5/4,4.85,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6321,@Unraveller (Admin)🔮 in META 5/4 610P @ 4.85 @everyone
2026-05-01,10:01:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,610,5/4,4.8,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6325,@Unraveller (Admin)🔮 in META 5/4 610P @ 4.80 @everyone
2026-05-01,10:05:00,911389167169191946,Platinum nitro,@Owner Alerts,PLTR,PUTS,143,,1.69,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1843,"@Owner Alerts Entry Contract: PLTR $143p Price: $1.69 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-05-01,10:08:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,610,5/4,4.55,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6332,@Unraveller (Admin)🔮 in META 5/4 610P @ 4.55 @everyone
2026-05-01,10:10:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,PUTS,355,5/1,3.85,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6334,@Mike (Admin) in AMD 5/1 355P @ 3.85 @everyone
2026-05-01,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,610,5/4,4.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6335,@Unraveller (Admin)🔮 in META 5/4 610P @ 4.30 @everyone
2026-05-01,10:13:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,676,5/1,1.13,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,968,QQQ 676C 5/1 1.13 2 CONTRACTS @vero-alerts
2026-05-01,10:25:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,610,5/4,4.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6343,@Unraveller (Admin)🔮 in META 5/4 610P @ 4.5 @everyone
2026-05-04,09:30:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,595,5/8,4.45,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6364,@Unraveller (Admin)🔮 in META 5/8 595P @ 4.45 @everyone
2026-05-04,09:31:00,1449226651064991806,OWLS all-alerts,@Updates,FSLR,CALLS,235,5/29,,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,625,"From ⁠🌟｜eva @Updates Update: Large FSLR 235C 5/29 ~ 1.3M just came in at open ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial advice. 05/04/26 ● 09:3"
2026-05-04,09:37:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,595,5/8,4.25,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6367,@Unraveller (Admin)🔮 in META 5/8 595P @ 4.25 @everyone
2026-05-04,09:45:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,277.5,5/6,2.55,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6371,@Brett (Admin) in AAPL 5/6 277.5C @ 2.55 @everyone
2026-05-04,09:48:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,PUTS,721,5/5,2.53,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6374,@Mike (Admin) in SPY 5/5 721P @ 2.53 @everyone
2026-05-04,09:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,385,5/8,4.85,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6378,@Unraveller (Admin)🔮 in TSLA 5/8 385P @ 4.85 @everyone
2026-05-04,09:57:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,277.5,5/6,1.88,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6385,@Brett (Admin) in AAPL 5/6 277.5C @ 1.88 @everyone
2026-05-04,09:57:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,PUTS,197.5,,1.05,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1849,"@Owner Alerts Entry Contract: NVDA $197.5p Price: $1.05 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-05-04,09:58:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,385,5/8,4.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6388,@Unraveller (Admin)🔮 in TSLA 5/8 385P @ 4.6 @everyone
2026-05-04,09:59:00,1144369893760831489,Midas,Midas (Admin),SOFI,CALLS,16.5,5/15,0.7,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,1975,$SOFI 16.5c 5/15 cons @everyone took 3 at 0.70 add another 3 at 16.45
2026-05-04,10:06:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,385,5/8,4.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6395,@Unraveller (Admin)🔮 in TSLA 5/8 385P @ 4.6 @everyone
2026-05-04,10:09:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,PUTS,197.5,,1.01,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1853,"@Owner Alerts Entry Contract: NVDA $197.5p Price: $1.01 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-05-04,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,277.5,5/8,2.7,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6402,@Brett (Admin) in AAPL 5/8 277.5C @ 2.7 @everyone
2026-05-04,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,200,5/8,2.95,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6401,@Unraveller (Admin)🔮 in NVDA 5/8 200C @ 2.95 @everyone
2026-05-04,10:22:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,200,5/8,2.78,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6409,@Unraveller (Admin)🔮 in NVDA 5/8 200C @ 2.78 @everyone
2026-05-04,10:30:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,PUTS,385,5/8,5.75,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6412,@Unraveller (Admin)🔮 in TSLA 5/8 385P @ 5.75 @everyone
2026-05-04,10:32:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,200,5/8,2.57,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6417,@Unraveller (Admin)🔮 in NVDA 5/8 200C @ 2.57 @everyone
2026-05-04,10:42:00,911389167169191946,Platinum nitro,@Owner Alerts,AMZN,CALLS,275,,1.5,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1858,"@Owner Alerts Entry Contract: AMZN $275c Price: $1.50 Comments:HIGH RISK/LOTTO @nitro_trades Instagram , , [image]"
2026-05-04,10:44:00,1144369893760831489,Midas,Midas (Admin),BAC,PUTS,52.5,5/8,52.7,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,1983,$BAC 52.5p 5/8 @everyone 3 cons 0.62 add another 3 at 52.70 SL 52.80
2026-05-04,10:55:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,676,5/4,1.47,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,971,QQQ 676C 5/4 1.47 2 CONTRACTS @vero-alerts
2026-05-04,11:01:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,197.5,5/8,3.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6425,@Unraveller (Admin)🔮 in NVDA 5/8 197.5C @ 3.60 @everyone
2026-05-04,11:01:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,PUTS,675,5/5,2.68,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6426,@Mike (Admin) in QQQ 5/5 675P @ 2.68 @everyone
2026-05-04,11:03:00,1323708708374450247,Vero 1,Vero,QQQ,PUTS,675,5/4,1.03,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,974,QQQ 675P 5/4 1.03 2 CONTRACTS @vero-alerts
2026-05-04,11:20:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,197.5,5/8,2.92,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6437,"@Unraveller (Admin)🔮 in NVDA 5/8 197.5C @ 2.92 @everyone (edited) Monday, May 4, 2026 at 11:21 AM"
2026-05-04,11:22:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,197.5,5/8,2.71,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6441,@Unraveller (Admin)🔮 in NVDA 5/8 197.5C @ 2.71 @everyone
2026-05-05,09:30:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,197.5,5/8,4.05,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6457,@Unraveller (Admin)🔮 in NVDA 5/8 197.5C @ 4.05 @everyone
2026-05-05,09:35:00,1323708708374450247,Vero 1,Vero,QQQ,CALLS,680,5/5,1.17,OPEN,option,grab 1323708708374450247 Vero-1 2026-09-19.txt,979,QQQ 680C 5/5 1.17 2 CONTRACTS @vero-alerts
2026-05-05,09:41:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMZN,CALLS,280,5/8,2.5,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6463,@Brett (Admin) in AMZN 5/8 280C @ 2.5 @everyone
2026-05-05,09:46:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),QQQ,PUTS,680,5/6,2.85,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6467,@Mike (Admin) in QQQ 5/6 680P @ 2.85 @everyone
2026-05-05,09:55:00,1144369893760831489,Midas,Midas (Admin),AMD,PUTS,350,5/8,15.35,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,2008,"Larger accts I’m in 1 con of $AMD 350p 5/8 at 15.35 @everyone (edited) Tuesday, May 5, 2026 at 9:55 AM"
2026-05-05,10:01:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,197.5,5/8,3.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6479,@Unraveller (Admin)🔮 in NVDA 5/8 197.5C @ 3.6 @everyone
2026-05-05,10:16:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,197.5,5/8,3.4,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6485,@Unraveller (Admin)🔮 in NVDA 5/8 197.5C @ 3.4 @everyone
2026-05-05,10:18:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,INTC,CALLS,110,5/8,,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,736,"From ⁠🌟｜eva @Updates Update: Flow keeps pounding those INTC 110C 5/8 for this week in the millions ©Turning Points Entities, Inc. Official EvaPanda Bot. For Information purposes only, not financial ad"
2026-05-05,10:27:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,PUTS,387.5,,2.04,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1870,"@Owner Alerts Entry Contract: TSLA $387.5p Price: $2.04 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-05-05,10:39:00,911389167169191946,Platinum nitro,@Owner Alerts,AAPL,CALLS,282.5,,2.27,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1875,"@Owner Alerts Entry Contract: AAPL $282.5c Price: $2.27 Comments:HIGH RISK @nitro_trades Instagram , , [image]"
2026-05-05,10:42:00,1144369893760831489,Midas,Midas (Admin),AMZN,CALLS,277.5,5/6,2.05,OPEN,option,grab 1144369893760831489 Midas 2026-09-19.txt,2021,In $AMZN 277.5c 5/6 @everyone 2.05
2026-05-05,10:52:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,400,5/8,4.8,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6493,@Unraveller (Admin)🔮 in TSLA 5/8 400C @ 4.8 @everyone
2026-05-05,11:00:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,282.5,5/8,2.3,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6497,"@Brett (Admin) in AAPL 5/8 282.5C @ 2.3 @everyone (edited) Tuesday, May 5, 2026 at 11:01 AM"
2026-05-05,11:01:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,CALLS,400,5/8,4.25,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6498,@Unraveller (Admin)🔮 in TSLA 5/8 400C @ 4.25 @everyone
2026-05-05,11:09:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,CALLS,282.5,5/8,2.2,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6501,"@Brett (Admin) in AAPL 5/8 282.5C @ 2.2 @everyone (edited) Tuesday, May 5, 2026 at 11:14 AM"
2026-05-05,11:33:00,911389167169191946,Platinum nitro,Nitro Trades,SPY,PUTS,724,,1.41,OPEN,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,1882,"@Owner Alerts Entry Contract: SPY $724p Price: $1.41 Comments:LOTTO @nitro_trades Instagram , , [image]"
2026-05-05,11:36:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,KO,CALLS,85,08/21/2026,1,OPEN,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,751,"From ⁠🌟｜eva @Updates Open BTO KO 08/21/2026 85C @ 1.00 (Swing), TP: 82, 85 (SL: Under 75), you can wait near EOD to pick these up if it pulls back more, limit order please ©Turning Points Entities, In"
2026-05-06,09:30:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,CALLS,197.5,5/8,3.75,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6518,"@Unraveller (Admin)🔮 in NVDA 5/8 197.5C @ 3.75 @everyone (edited) Wednesday, May 6, 2026 at 9:30 AM"
2026-05-06,09:42:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,PUTS,590,5/8,3.6,OPEN,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,6525,@Mike (Admin) in META 5/8 590P @ 3.6 @everyone
