ts_iso,date,time,room,caller,symbol,side,strike,expiry_raw,expiry_resolved,occ,their_price,qty,outcome,tier,confidence,flags,how_recovered,corroborating_lines,source_line_number,source_line_text
2026-08-19T10:45:17-04:00,2026-08-19,10:45,,,JPM,CALLS,385,2026-08-28,2026-08-28,,0.17,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L3151(F-airead),3152,ORDER IN BUY 1 JPM 385C 2026-08-28 @ 0.17
2026-08-19T10:51:54-04:00,2026-08-19,10:51,,,PFE,CALLS,30,2027-01-15,2027-01-15,,1.08,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L3162(F-airead),3163,ORDER IN BUY 1 PFE 30C 2027-01-15 @ 1.08
2026-08-19T11:03:24-04:00,2026-08-19,11:03,,,SPCX,CALLS,143,2026-08-21,2026-08-21,,2.21,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,3198,ORDER IN BUY 1 SPCX 143C 2026-08-21 @ 2.21
2026-08-19T11:24:56-04:00,2026-08-19,11:24,,,SPY,PUTS,771,08/19,2026-08-19,,,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 3212 (F-airead) | M/D, year taken from the alert date | chat text (log truncates it): @everyone Open SPY 08/19 771P @.71 Jpm Options | F | only the AI reader saw this - no order or refusal line corroborates it",armL3213;resL3224;,3212,AI READ  '@everyone Open SPY 08/19 771P @.71 Jpm Options | F'  ->  BTO SPY $771P 08/19
2026-08-19T11:25:22-04:00,2026-08-19,11:25,,,TSLA,CALLS,352.5,2026-08-21,2026-08-21,,3.04,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 3216) | contract fully resolved by the bot when it placed the order,armL3210;resL3219;,3216,ORDER IN BUY 1 TSLA 352.5C 2026-08-21 @ 3.04
2026-08-19T12:03:55-04:00,2026-08-19,12:03,,,MRNA,CALLS,150,DEC 18,2026-12-18,,34.1,,alert read from chat,F-airead,medium,,"month name + day, year from the alert date | chat text (log truncates it): MRNA | $150 C 34.20 DEC 18 34.10 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,3239,AI READ  'MRNA | $150 C 34.20 DEC 18 34.10 @everyone'  ->  BTO MRNA $150C DEC 18 @ 34.1
2026-08-19T12:03:56-04:00,2026-08-19,12:03,ZT scalps,Bullwinkle,MRNA,CALLS,150,2026-08-21,2026-08-21,,34.20,1,REFUSED - that one costs $3420 and you've got $982 to spend. Skipped on purpose ,A,high,,already a full date,,3241,REFUSED  OPEN MRNA (Bullwinkle's call) 150C 2026-08-21 x1 @ 34.20  ->  that one costs $3420 and you've got $982 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-19T12:56:51-04:00,2026-08-19,12:56,,,QQQ,CALLS,722,2026-08-21,2026-08-21,,1.88,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 3251) | contract fully resolved by the bot when it placed the order,armL3247;resL3254;L3246(F-airead),3251,ORDER IN BUY 1 QQQ 722C 2026-08-21 @ 1.88
2026-08-19T13:16:40-04:00,2026-08-19,13:16,,,AAPL,PUTS,310,2026-08-21,2026-08-21,,0.97,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 3274) | contract fully resolved by the bot when it placed the order,armL3270;resL3277;L3269(F-airead),3274,ORDER IN BUY 1 AAPL 310P 2026-08-21 @ 0.97
2026-08-19T15:46:07-04:00,2026-08-19,15:46,,,MP,CALLS,60,2026-08-28,2026-08-28,,1.33,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L3310(F-airead),3311,ORDER IN BUY 1 MP 60C 2026-08-28 @ 1.33
2026-08-19T15:57:16-04:00,2026-08-19,15:57,,,TSLA,CALLS,360,9/4,2026-09-04,,8.75,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone I'm Entering Option: TSLA 360 C 9/4 Entr | only the AI reader saw this - no order or refusal line corroborates it",,3319,AI READ  '@everyone I'm Entering Option: TSLA 360 C 9/4 Entr'  ->  BTO TSLA $360C 9/4 @ 8.75
2026-08-20T09:37:07-04:00,2026-08-20,09:37,,,AAPL,CALLS,240,AUG 28,2026-08-28,,2.3,,alert read from chat,F-airead,high,,"month name + day, year from the alert date | chat text (log truncates it): AAPL | 240 C 2.30 AUG 28 ON THE BREAK $317.80",L3398(F-airead),3396,AI READ  'AAPL | 240 C 2.30 AUG 28 ON THE BREAK $317.80'  ->  BTO AAPL $240C AUG 28 @ 2.3
2026-08-20T09:38:28-04:00,2026-08-20,09:38,,,NFLX,CALLS,80,2026-08-21,2026-08-21,,1.28,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L3402(F-airead);L3403(F-airead),3405,ORDER IN BUY 1 NFLX 80C 2026-08-21 @ 1.28
2026-08-20T09:39:00-04:00,2026-08-20,09:39,,,SPY,CALLS,766,2026-08-20,2026-08-20,,2.08,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 3408) | contract fully resolved by the bot when it placed the order,armL3394;resL3411;L3393(F-airead),3408,ORDER IN BUY 1 SPY 766C 2026-08-20 @ 2.08
2026-08-20T09:39:39-04:00,2026-08-20,09:39,,,AMD,CALLS,480,8/21,2026-08-21,,5.2,,alert read from chat,F-airead,high,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone I'm Entering Option: AMD 480 C 8/21 Entr",L3437(F-airead),3415,AI READ  '@everyone I'm Entering Option: AMD 480 C 8/21 Entr'  ->  BTO AMD $480C 8/21 @ 5.2
2026-08-20T09:40:01-04:00,2026-08-20,09:40,,,IBIT,CALLS,40,2026-08-21,2026-08-21,,0.75,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,3419,ORDER IN BUY 1 IBIT 40C 2026-08-21 @ 0.75
2026-08-20T09:41:28-04:00,2026-08-20,09:41,Demon Alerts,Demon Alerts,AAPL,CALLS,325,8/20,2026-08-20,,,1,PULLBACK never hit - skipped,C-linked(A),high,,"contract came from a A line inside the pullback chain (line 3433) | M/D, year taken from the alert date",armL3384;resL3448;L3383(F-airead),3433,REFUSED  ADD AAPL (Demon Alerts's call) 325C 8/20 x1  ->  that one costs $1500 and you've got $12 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-20T09:49:20-04:00,2026-08-20,09:49,,,AMZN,CALLS,262.5,8/21,2026-08-21,,2.7,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in AMZN 8/21 262.5C @ 2.7 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,3454,AI READ  '@Brett (Admin) in AMZN 8/21 262.5C @ 2.7 @everyone'  ->  BTO AMZN $262.5C 8/21 @ 2.7
2026-08-20T09:50:27-04:00,2026-08-20,09:50,,,INTC,PUTS,90,2026-08-21,2026-08-21,,1.35,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L3458(F-airead),3459,ORDER IN BUY 1 INTC 90P 2026-08-21 @ 1.35
2026-08-20T09:53:12-04:00,2026-08-20,09:53,RWGates,TradeLikeGates,NBIS,PUTS,205,8/21/26,2026-08-21,,2.62,1,REFUSED - that one costs $262 and you've got $64 to spend. Skipped on purpose — ,A,high,,M/D/YY as posted,,3467,REFUSED  OPEN NBIS (TradeLikeGates's call) 205P 8/21/26 x1 @ 2.62  ->  that one costs $262 and you've got $64 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-20T09:55:13-04:00,2026-08-20,09:55,Honeydrip daytrades,Unraveller,PLTR,CALLS,172.5,8/21,2026-08-21,,3.65,1,REFUSED - that one costs $365 and you've got $224 to spend. Skipped on purpose —,A,high,,"M/D, year taken from the alert date",L3495(A),3474,REFUSED  OPEN PLTR (Unraveller's call) 172.5C 8/21 x1 @ 3.65  ->  that one costs $365 and you've got $224 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-20T09:55:53-04:00,2026-08-20,09:55,,,QQQ,PUTS,710,2026-08-20,2026-08-20,,1.10,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 3480) | contract fully resolved by the bot when it placed the order,armL3477;resL3483;L3475(F-airead),3480,ORDER IN BUY 1 QQQ 710P 2026-08-20 @ 1.10
2026-08-20T09:58:42-04:00,2026-08-20,09:58,,,QQQ,PUTS,708,2026-08-20,2026-08-20,,0.89,1,PULLBACK entered - managing off the stock,C-linked(E-order),high,,contract came from a E-order line inside the pullback chain (line 3504) | contract fully resolved by the bot when it placed the order,armL3493;resL3507;L3492(F-airead),3504,ORDER IN BUY 1 QQQ 708P 2026-08-20 @ 0.89
2026-08-20T10:00:09-04:00,2026-08-20,10:00,,MR.TOPHAT (OPTIONS/FUTURES),IWM,PUTS,300,0DTE,2026-08-20,,1.22,1,REFUSED - that one costs $122 and you've got $109 to spend. Skipped on purpose —,A,high,,0DTE = the alert date itself,L3516(F-airead),3517,REFUSED  OPEN IWM (MR.TOPHAT (OPTIONS/FUTURES)'s call) 300P 0DTE x1 @ 1.22  ->  that one costs $122 and you've got $109 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-20T10:17:07-04:00,2026-08-20,10:17,,,AAPL,PUTS,315,2026-08-21,2026-08-21,,1.48,1,PULLBACK armed - no resolution line in the log,C-linked(E-order),high,,contract came from the E-order line this chain produced at line 3547 | contract fully resolved by the bot when it placed the order,armL3539;resLNone;,3547,ORDER IN BUY 1 AAPL 315P 2026-08-21 @ 1.48
2026-08-20T10:22:51-04:00,2026-08-20,10:22,,,NVDA,CALLS,217.5,8/21,2026-08-21,,2.15,,PULLBACK never hit - skipped,C-linked(F-airead),high,,"linked to the alert the bot read just before the arm, line 3560 (F-airead) | M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in NVDA 8/21 217.5C @ 2.15 @everyone",armL3561;resL3568;L3560(F-airead),3553,AI READ  '@Mike (Admin) in NVDA 8/21 217.5C @ 2.15 @everyone'  ->  BTO NVDA $217.5C 8/21 @ 2.15
2026-08-20T10:26:57-04:00,2026-08-20,10:26,,,AMZN,CALLS,260,8/21,2026-08-21,,3,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Brett (Admin) in AMZN 8/21 260C @ 3.00 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,3558,AI READ  '@Brett (Admin) in AMZN 8/21 260C @ 3.00 @everyone'  ->  BTO AMZN $260C 8/21 @ 3
2026-08-20T10:32:36-04:00,2026-08-20,10:32,,,TSLA,CALLS,350,1DTE,2026-08-21,,0.92,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 3563 (F-airead) | 1DTE = alert date + 1 days | chat text (log truncates it): @everyone Lotto Trade — RISKY SUPER RISKY SO PLZ S",armL3564;resL3572;,3563,AI READ  '@everyone Lotto Trade — RISKY SUPER RISKY SO PLZ S'  ->  BTO TSLA $350C 1DTE @ 0.92
2026-08-20T10:54:28-04:00,2026-08-20,10:54,,,QQQ,CALLS,710,08/20,2026-08-20,,0.74,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): BTO $QQQ 710 08/20 @0.74 Added another strike @eve | only the AI reader saw this - no order or refusal line corroborates it",,3578,AI READ  'BTO $QQQ 710 08/20 @0.74 Added another strike @eve'  ->  BTO QQQ $710C 08/20 @ 0.74
2026-08-20T11:13:46-04:00,2026-08-20,11:13,,,GOOGL,CALLS,345,AUG 28,2026-08-28,,3.4,,alert read from chat,F-airead,medium,,"month name + day, year from the alert date | chat text (log truncates it): GOOGL | $345 C 3.40 AUG 28 @everyone Spoiler | only the AI reader saw this - no order or refusal line corroborates it",,3602,AI READ  'GOOGL | $345 C 3.40 AUG 28 @everyone Spoiler'  ->  BTO GOOGL $345C AUG 28 @ 3.4
2026-08-20T11:34:32-04:00,2026-08-20,11:34,,,NVDA,CALLS,230,AUG 28,2026-08-28,,4.9,,alert read from chat,F-airead,medium,,"month name + day, year from the alert date | chat text (log truncates it): NVDA | $230 C 4.90 AUG 28 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,3607,AI READ  'NVDA | $230 C 4.90 AUG 28 @everyone'  ->  BTO NVDA $230C AUG 28 @ 4.9
2026-08-20T11:44:51-04:00,2026-08-20,11:44,,,ES,PUTS,768,1DTE,2026-08-21,,3.3,,alert read from chat,F-airead,medium,,1DTE = alert date + 1 days | chat text (log truncates it): I'm entering with stops above $7700 /es. higher ri,L3613(F-airead),3612,AI READ  'I'm entering with stops above $7700 /es. higher ri'  ->  BTO ES $768P 1DTE @ 3.3
2026-08-20T11:54:01-04:00,2026-08-20,11:54,,,M,CALLS,25,2026-09-18,2026-09-18,,0.55,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,L3625(F-airead),3626,ORDER IN BUY 1 M 25C 2026-09-18 @ 0.55
2026-08-20T12:22:04-04:00,2026-08-20,12:22,,MR.TOPHAT (OPTIONS/FUTURES),MTDR,CALLS,60,1/15/27,2027-01-15,,5.80,1,REFUSED - that one costs $580 and you've got $404 to spend. Skipped on purpose —,A,high,,M/D/YY as posted,L3654(F-airead),3655,REFUSED  OPEN MTDR (MR.TOPHAT (OPTIONS/FUTURES)'s call) 60C 1/15/27 x1 @ 5.80  ->  that one costs $580 and you've got $404 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-20T12:48:46-04:00,2026-08-20,12:48,,,NVDA,CALLS,220,1dte,2026-08-21,,0.63,,PULLBACK touched - entry attempted,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 3659 (F-airead) | 1DTE = alert date + 1 days | chat text (log truncates it): @everyone BTO NVDA 220C 1dte @0.63 might be a quic",armL3660;resL3662;,3659,AI READ  '@everyone BTO NVDA 220C 1dte @0.63 might be a quic'  ->  BTO NVDA $220C 1dte @ 0.63
2026-08-20T13:03:39-04:00,2026-08-20,13:03,,Bullwinkle,MRNA,CALLS,135,2026-08-21,2026-08-21,,9.05,1,REFUSED - that one costs $480 and you've got $404 to spend. Skipped on purpose —,A,high,,already a full date,,3668,REFUSED  OPEN MRNA (Bullwinkle's call) 135C 2026-08-21 x1 @ 9.05  ->  that one costs $480 and you've got $404 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-20T14:28:10-04:00,2026-08-20,14:28,,MR.TOPHAT (OPTIONS/FUTURES),JBLU,PUTS,4,9/18/26,2026-09-18,JBLU260918P00004000,0.05,1,REFUSED - the spread on JBLU260918P00004000 is 0.07/0.10 — 35% of the price. A f,B,high,,M/D/YY as posted | expiry independently confirmed by the OCC the bot built,L3697(F-airead),3698,"REFUSED  OPEN JBLU (MR.TOPHAT (OPTIONS/FUTURES)'s call) 4P 9/18/26 x1 @ 0.05  ->  the spread on JBLU260918P00004000 is 0.07/0.10 — 35% of the price. A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-20T15:55:41-04:00,2026-08-20,15:55,,,TM,CALLS,195,9/18,2026-09-18,,3.9,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @everyone I'm Entering Option: TM 195 C 9/18 Entry | only the AI reader saw this - no order or refusal line corroborates it",,3710,AI READ  '@everyone I'm Entering Option: TM 195 C 9/18 Entry'  ->  BTO TM $195C 9/18 @ 3.9
2026-08-20T15:58:12-04:00,2026-08-20,15:58,,The Pawn (The Market Bishop),MRVL,CALLS,280,9/4,2026-09-04,,8.95,1,REFUSED - that one costs $895 and you've got $412 to spend. Skipped on purpose —,A,high,,"M/D, year taken from the alert date",L3714(F-airead),3715,REFUSED  OPEN MRVL (The Pawn (The Market Bishop)'s call) 280C 9/4 x1 @ 8.95  ->  that one costs $895 and you've got $412 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-21T09:33:12-04:00,2026-08-21,09:33,,,IWM,PUTS,300,0DTE,2026-08-21,,1.05,,alert read from chat,F-airead,medium,,0DTE = the alert date itself | chat text (log truncates it): @everyone BTO IWM 300P 0dte @1.05 qucik scalp © 20 | only the AI reader saw this - no order or refusal line corroborates it,,3929,AI READ  '@everyone BTO IWM 300P 0dte @1.05 qucik scalp © 20'  ->  BTO IWM $300P 0DTE @ 1.05
2026-08-21T09:35:51-04:00,2026-08-21,09:35,Honeydrip daytrades,Unraveller,MSFT,CALLS,485,8/26,2026-08-26,MSFT260826C00482500,4.50,1,PULLBACK touched - entry attempted,C-linked(B),high,BOT TRADED A DIFFERENT STRIKE (482.5) than the caller posted (485) - NO-OTM rule,"contract came from a B line inside the pullback chain (line 3945) | M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   MSFT: their 485C was OTM (stock 482.92) -> nearest qualifying 482.5C | expiry independently confirmed by the OCC the bot built",armL3931;resL3943;L3972(B),3945,"REFUSED  OPEN MSFT (Unraveller's call) 485C 8/26 x1 @ 4.50  ->  the spread on MSFT260826C00482500 is 5.85/6.55 — $70 a contract just to cross it, over your $20 cap. Nothing was sent."
2026-08-21T09:39:14-04:00,2026-08-21,09:39,,,TSLA,CALLS,355,08/21,2026-08-21,,0.8,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): BTO $TSLA 355c 08/21 @0.80 Risky early play will h | only the AI reader saw this - no order or refusal line corroborates it",,3960,AI READ  'BTO $TSLA 355c 08/21 @0.80 Risky early play will h'  ->  BTO TSLA $355C 08/21 @ 0.8
2026-08-21T09:45:49-04:00,2026-08-21,09:45,ZT opt-1,stockguy007,FCX,CALLS,85,10/16,2026-10-16,FCX261016C00075000,,1,REFUSED - the spread on FCX261016C00075000 is 6.90/7.30 — $40 a contract just to,B,high,BOT TRADED A DIFFERENT STRIKE (75) than the caller posted (85) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   FCX: their 85C was OTM (stock 76.33) -> nearest qualifying 75C | expiry independently confirmed by the OCC the bot built",L3974(F-airead),3976,"REFUSED  OPEN FCX (stockguy007's call) 85C 10/16 x1  ->  the spread on FCX261016C00075000 is 6.90/7.30 — $40 a contract just to cross it, over your $20 cap. Nothing was sent."
2026-08-21T09:53:57-04:00,2026-08-21,09:53,,,TSLA,CALLS,352.5,8/24,2026-08-24,,3.75,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"contract came from a F-airead line inside the pullback chain (line 3980) | M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in TSLA 8/24 352.5C @ 3.75 @everyone | only the AI reader saw this - no order or refusal line corroborates it",armL3961;resL4004;,3980,AI READ  '@Mike (Admin) in TSLA 8/24 352.5C @ 3.75 @everyone'  ->  BTO TSLA $352.5C 8/24 @ 3.75
2026-08-21T10:02:12-04:00,2026-08-21,10:02,,Unraveller,MSFT,CALLS,485,8/26,2026-08-26,MSFT260826C00480000,4.00,1,PULLBACK armed - no resolution line in the log,C-linked(B),high,BOT TRADED A DIFFERENT STRIKE (480) than the caller posted (485) - NO-OTM rule,"contract came from the B line this chain produced at line 4000 | M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   MSFT: their 485C was OTM (stock 481.98) -> nearest qualifying 480C | expiry independently confirmed by the OCC the bot built",armL3996;resLNone;,4000,"REFUSED  OPEN MSFT (Unraveller's call) 485C 8/26 x1 @ 4.00  ->  the spread on MSFT260826C00480000 is 6.40/7.05 — $65 a contract just to cross it, over your $20 cap. Nothing was sent."
2026-08-21T11:37:43-04:00,2026-08-21,11:37,,,AAPL,CALLS,315,Aug 26,2026-08-26,,1.75,,PULLBACK never hit - skipped,C-linked(F-airead),high,,"linked to the alert the bot read just before the arm, line 4088 (F-airead) | month name + day, year from the alert date | chat text (log truncates it): Aapl Aug 26 315 call at 1.75 Tartet 2.10",armL4089;resL4092;L4088(F-airead),4087,AI READ  'Aapl Aug 26 315 call at 1.75 Tartet 2.10'  ->  BTO AAPL $315C Aug 26 @ 1.75
2026-08-21T12:14:08-04:00,2026-08-21,12:14,,,CLF,CALLS,12,8/28/26,2026-08-28,,0.25,,alert read from chat,F-airead,medium,,M/D/YY as posted | chat text (log truncates it): @everyone BTO CLF 12C 8/28/26 @0.25-0.30 © 2021-20 | only the AI reader saw this - no order or refusal line corroborates it,,4096,AI READ  '@everyone BTO CLF 12C 8/28/26 @0.25-0.30 © 2021-20'  ->  BTO CLF $12C 8/28/26 @ 0.25
2026-08-21T12:14:12-04:00,2026-08-21,12:14,,,CLF,CALLS,11.5,2026-08-28,2026-08-28,,0.52,1,ORDER SENT (BUY),E-order,high,,contract fully resolved by the bot when it placed the order,,4098,ORDER IN BUY 1 CLF 11.5C 2026-08-28 @ 0.52  [stop 0.47 born with it]
2026-08-21T12:20:08-04:00,2026-08-21,12:20,,,TSLA,CALLS,370,0DTE,2026-08-21,,0.3,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 4125 (F-airead) | 0DTE = the alert date itself | chat text (log truncates it): @everyone BTO TSLA 370C 0dte @0.30 hot LOTTO PLAY! | only the AI reader saw this - no order or refusal line corroborates it",armL4126;resL4151;,4125,AI READ  '@everyone BTO TSLA 370C 0dte @0.30 hot LOTTO PLAY!'  ->  BTO TSLA $370C 0DTE @ 0.3
2026-08-21T14:38:56-04:00,2026-08-21,14:38,,,MSFT,CALLS,520,09/18/2026,2026-09-18,,2.62,,PULLBACK never hit - skipped,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 4181 (F-airead) | M/D/YYYY as posted | chat text (log truncates it): @everyone Open BTO MSFT 09/18/2026 520C @ 2.62 (li | only the AI reader saw this - no order or refusal line corroborates it",armL4182;resL4184;,4181,AI READ  '@everyone Open BTO MSFT 09/18/2026 520C @ 2.62 (li'  ->  BTO MSFT $520C 09/18/2026 @ 2.62
2026-08-21T15:57:49-04:00,2026-08-21,15:57,,The Pawn (The Market Bishop),SPCX,CALLS,145,9/18,2026-09-18,,5.75,1,REFUSED - that one costs $1021 and you've got $1004 to spend. Skipped on purpose,A,high,,"M/D, year taken from the alert date",L4191(F-airead),4193,REFUSED  OPEN SPCX (The Pawn (The Market Bishop)'s call) 145C 9/18 x1 @ 5.75  ->  that one costs $1021 and you've got $1004 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-21T15:58:49-04:00,2026-08-21,15:58,,MR.TOPHAT (OPTIONS/FUTURES),SLGN,CALLS,45,9/18/26,2026-09-18,SLGN260918C00040000,0.30,1,REFUSED - the spread on SLGN260918C00040000 is 2.50/2.80 — $30 a contract to cro,B,high,BOT TRADED A DIFFERENT STRIKE (40) than the caller posted (45) - NO-OTM rule,M/D/YY as posted | bot deliberately swapped the strike: NO-OTM   SLGN: their 45C was OTM (stock 42.34) -> nearest qualifying 40C | expiry independently confirmed by the OCC the bot built,L4196(F-airead),4199,"REFUSED  OPEN SLGN (MR.TOPHAT (OPTIONS/FUTURES)'s call) 45C 9/18/26 x1 @ 0.30  ->  the spread on SLGN260918C00040000 is 2.50/2.80 — $30 a contract to cross it, over your cap ($26 for a contract this price). Nothing was sent."
2026-08-21T15:59:26-04:00,2026-08-21,15:59,,The Pawn (The Market Bishop),SHOP,CALLS,155,9/18,2026-09-18,SHOP260918C00145000,5.00,1,REFUSED - the spread on SHOP260918C00145000 is 8.85/10.55 — $170 a contract to c,B,high,BOT TRADED A DIFFERENT STRIKE (145) than the caller posted (155) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   SHOP: their 155C was OTM (stock 149.30) -> nearest qualifying 145C | expiry independently confirmed by the OCC the bot built",L4200(F-airead),4202,"REFUSED  OPEN SHOP (The Pawn (The Market Bishop)'s call) 155C 9/18 x1 @ 5.00  ->  the spread on SHOP260918C00145000 is 8.85/10.55 — $170 a contract to cross it, over your cap ($97 for a contract this price). Nothing was sent."
2026-08-24T09:33:10-04:00,2026-08-24,09:33,,Bullwinkle,SNDK,CALLS,1500,2026-08-28,2026-08-28,,41.00,1,REFUSED - that one costs $6101 and you've got $1859 to spend. Skipped on purpose,A,high,,already a full date,L4484(A),4462,REFUSED  OPEN SNDK (Bullwinkle's call) 1500C 2026-08-28 x1 @ 41.00  ->  that one costs $6101 and you've got $1859 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-24T09:33:55-04:00,2026-08-24,09:33,Honeydrip daytrades,Unraveller,MSFT,PUTS,482.5,8/28,2026-08-28,MSFT260828P00485000,4.65,1,PULLBACK entered - managing off the stock,C-linked(B),high,BOT TRADED A DIFFERENT STRIKE (485) than the caller posted (482.5) - NO-OTM rule,"contract came from a B line inside the pullback chain (line 4465) | M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   MSFT: their 482.5P was OTM (stock 482.67) -> nearest qualifying 485P | expiry independently confirmed by the OCC the bot built",armL4456;resL4535;,4465,"REFUSED  OPEN MSFT (Unraveller's call) 482.5P 8/28 x1 @ 4.65  ->  the spread on MSFT260828P00485000 is 7.10/7.85 — $75 a contract to cross it, over your cap ($75 for a contract this price). Nothing was sent."
2026-08-24T09:36:13-04:00,2026-08-24,09:36,,,QQQ,PUTS,706,8/25,2026-08-25,,2.57,,alert read from chat,F-airead,medium,,"M/D, year taken from the alert date | chat text (log truncates it): @Mike (Admin) in QQQ 8/25 706P @ 2.57 @everyone | only the AI reader saw this - no order or refusal line corroborates it",,4472,AI READ  '@Mike (Admin) in QQQ 8/25 706P @ 2.57 @everyone'  ->  BTO QQQ $706P 8/25 @ 2.57
2026-08-24T09:36:59-04:00,2026-08-24,09:36,,King Maker Bot,M,CALLS,25,09/18,2026-09-18,M260918C00023000,0.74,1,REFUSED - the spread on M260918C00023000 is 1.29/1.75 — 30% of the price (20% ca,B,high,BOT TRADED A DIFFERENT STRIKE (23) than the caller posted (25) - NO-OTM rule,"M/D, year taken from the alert date | bot deliberately swapped the strike: NO-OTM   M: their 25C was OTM (stock 23.37) -> nearest qualifying 23C | expiry independently confirmed by the OCC the bot built",,4478,"REFUSED  OPEN M (King Maker Bot's call) 25C 09/18 x1 @ 0.74  ->  the spread on M260918C00023000 is 1.29/1.75 — 30% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-24T09:38:09-04:00,2026-08-24,09:38,,,QQQ,PUTS,705,8/24,2026-08-24,,1.19,,PULLBACK armed - no resolution line in the log,C-linked(F-airead),medium,,"contract came from the F-airead line this chain produced at line 4485 | M/D, year taken from the alert date | chat text (log truncates it): QQQ 705P 8/24 1.19 2 CONTRACTS @vero-alerts | only the AI reader saw this - no order or refusal line corroborates it",armL4474;resLNone;,4485,AI READ  'QQQ 705P 8/24 1.19 2 CONTRACTS @vero-alerts'  ->  BTO QQQ $705P 8/24 @ 1.19
2026-08-24T09:40:32-04:00,2026-08-24,09:40,,,SPY,PUTS,763,08/24,2026-08-24,,,,PULLBACK armed - no resolution line in the log,C-linked(F-airead),medium,,"linked to the alert the bot read just before the arm, line 4490 (F-airead) | M/D, year taken from the alert date | chat text (log truncates it): @everyone Open SPY 08/24 763P @.98 Jpm Options | F | only the AI reader saw this - no order or refusal line corroborates it",armL4491;resLNone;,4490,AI READ  '@everyone Open SPY 08/24 763P @.98 Jpm Options | F'  ->  BTO SPY $763P 08/24
