date,time,channel_id,room,caller,symbol,side,strike,expiry,their_price,action,kind,source_file,line,text
2026-06-12,11:15:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8539,@Unraveller (Admin)🔮 all out of SPY @ 100% @everyone
2026-06-12,11:16:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),IWM,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8540,@Brett (Admin) all out of IWM @ 55% @everyone
2026-06-12,12:29:00,1449226651064991806,OWLS all-alerts,@Updates,TSLA,,,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3523,"From ⁠🌟｜eva @Updates Update: TSLA - VEX only reason why i'm hopefully our TSLA swings will pay us out. would like that 400 close today though. ©Turning Points Entities, Inc. Official EvaPanda Bot. For"
2026-06-15,09:33:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,HOOD,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3547,From ⁠🌟｜ab @Updates AbTrade Alerts AbTrade Alerts Message: $HOOD HIT OUR $100!!! @Owls 100c 300% 120c 125% Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6
2026-06-15,09:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8547,@Unraveller (Admin)🔮 trimming MSFT @ +100 dollars per con @everyone
2026-06-15,09:35:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8548,@Unraveller (Admin)🔮 trimming MSFT @ 23% @everyone
2026-06-15,09:39:00,1449226651064991806,OWLS all-alerts,@Updates,VIAV,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3552,"From ⁠🌟｜ab @Updates AbTrade Alerts AbTrade Alerts Message: $VIAV 55%, down to risk free Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Released 01.05."
2026-06-15,09:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8550,@Unraveller (Admin)🔮 trimming MSFT @ 33% @everyone
2026-06-15,09:56:00,911389167169191946,Platinum nitro,Nitro Trades,QQQ,,,,,CLOSE,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2183,"@Owner Alerts Comment Closed QQQ there got a great move but not enough for TP @nitro_trades Instagram , , [image]"
2026-06-15,09:59:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8553,@Unraveller (Admin)🔮 trimming MSFT @ 40% @everyone
2026-06-15,10:00:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8555,@Unraveller (Admin)🔮 trimming MSFT @ 45% @everyone
2026-06-15,10:04:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8557,@Brett (Admin) trimming AAPL @ +30 dollars per con @everyone
2026-06-15,10:04:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8558,@Unraveller (Admin)🔮 trimming MSFT @ 50% @everyone
2026-06-15,10:08:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),MSFT,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8559,@Unraveller (Admin)🔮 trimming MSFT @ 56% @everyone
2026-06-15,10:12:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8560,@Brett (Admin) trimming AAPL @ 14% @everyone
2026-06-15,10:42:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),NVDA,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8562,@Mike (Admin) all out of NVDA @ -8% @everyone
2026-06-15,10:46:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8563,@Brett (Admin) all out of AAPL @ 20% @everyone
2026-06-15,11:08:00,1449226651064991806,OWLS all-alerts,@Updates,NVDA,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3584,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: 70% on nvda 0Dte calls @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Released 
2026-06-15,11:37:00,911389167169191946,Platinum nitro,Nitro Trades,NVDA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2192,"@Owner Alerts Comment NVDA finally moving a bit but wow is this chop just genuinely insane. Looking for 20-25% TP to start scaling @nitro_trades Instagram , , [image]"
2026-06-15,11:38:00,829754942817828884,Honeydrip daytrades,Mike (Admin),NVDA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8571,New highs on NVDA. 30%+ on the re-entry @here . Nice start to the week
2026-06-15,11:39:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2193,"@Owner Alerts Comment LOCKED IN MAJORITY PROFIT ON NVDA HERE +27% @nitro_trades Instagram , , [image]"
2026-06-15,11:45:00,829754942817828884,Honeydrip daytrades,Brett (Admin),IWM,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8572,"Previous Day High long on IWM- wow this worked nicely. @here We spoke about this on live as well. Not signaled but those cons went 40%+ (edited) Monday, June 15, 2026 at 11:45 AM"
2026-06-15,11:47:00,911389167169191946,Platinum nitro,Nitro Trades,NVDA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2195,"@Owner Alerts Comment NVDA +47% BANGGG @nitro_trades Instagram , , [image]"
2026-06-15,11:50:00,911389167169191946,Platinum nitro,@Owner Alerts,NVDA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2196,"@Owner Alerts Comment NVDA +70% @nitro_trades Instagram , , [image]"
2026-06-15,14:13:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,MRVL,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3620,From ⁠🌟｜giul-heatseeker @Updates Giul🇮🇹 Giul🇮🇹 Message: 70% $MRVL now @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Released 01.05.2026 06/
2026-06-16,09:34:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,RXT,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3637,From ⁠🌟｜florida-man @Updates FloridaManFinance FloridaManFinance Message: @Florida man alerts closed half of my $RXT calls @ $1.20/ea $HQ squeezing again lol ... Owls Investment Group LLC. Information
2026-06-16,09:34:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8578,@Unraveller (Admin)🔮 trimming AMD @ 15% @everyone
2026-06-16,09:36:00,1449226651064991806,OWLS all-alerts,@Updates,GFS,CALLS,100,07/17/2026,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3638,"From ⁠🌟｜eva @Updates Close STC GFS 07/17/2026 100C @ 2.75 (small profit, all out), expecting this one to move better but its not with the other stocks in its sector, ©Turning Points Entities, Inc. Off"
2026-06-16,09:36:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8579,@Unraveller (Admin)🔮 all out of AMD @everyone load the same cons
2026-06-16,09:40:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8582,@Unraveller (Admin)🔮 trimming AMD @everyone
2026-06-16,09:45:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8584,@Unraveller (Admin)🔮 trimming AMD @ 11% @everyone
2026-06-16,09:50:00,911389167169191946,Platinum nitro,@Owner Alerts,TSLA,,,,,TRIM,option,grab 911389167169191946 Platinum-nitro 2026-09-19.txt,2201,"@Owner Alerts Comment LOCKED IN MAJORITY PROFIT HERE ON TSLA +46% @nitro_trades Instagram , , [image]"
2026-06-16,10:09:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8588,@Mike (Admin) trimming META @ 9% @everyone
2026-06-16,10:10:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8589,@Unraveller (Admin)🔮 trimming AMD @ 16% @everyone
2026-06-16,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8591,@Unraveller (Admin)🔮 trimming AMD @ 20% @everyone
2026-06-16,10:11:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8590,@Mike (Admin) all out of META @everyone
2026-06-16,10:16:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8593,@Brett (Admin) trimming AAPL @ 9% @everyone
2026-06-16,10:17:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8594,@Unraveller (Admin)🔮 trimming AMD @ 24% @everyone
2026-06-16,10:19:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8595,"@Unraveller (Admin)🔮 trimming AMD @ 37% @everyone (edited) Tuesday, June 16, 2026 at 10:20 AM"
2026-06-16,10:20:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8596,@Brett (Admin) all out of AAPL @everyone
2026-06-16,10:21:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8598,@Unraveller (Admin)🔮 trimming AMD @ 45% @everyone
2026-06-16,10:22:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8600,@Unraveller (Admin)🔮 trimming AMD @ 50% @everyone
2026-06-16,10:23:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8601,@Unraveller (Admin)🔮 trimming AMD @ 55% @everyone
2026-06-16,10:24:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8602,@Unraveller (Admin)🔮 trimming AMD @ 64% @everyone
2026-06-16,10:25:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8604,@Unraveller (Admin)🔮 all out of AMD @everyone
2026-06-16,10:35:00,829754942817828884,Honeydrip daytrades,Unraveller (Admin)🔮,AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8606,100% trade on AMD. Will cover setup in my Stock Tuesday episode later today on YouTube. Have a great day! @everyone
2026-06-16,10:43:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),GOOG,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8609,@Mike (Admin) trimming GOOG @ 10% @everyone
2026-06-16,10:44:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),GOOG,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8610,@Mike (Admin) trimming GOOG @ 20% @everyone
2026-06-16,10:45:00,1449226651064991806,OWLS all-alerts,@Updates,SPX,,,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3657,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: Get out of SPX calls now @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Release
2026-06-16,10:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8612,@Brett (Admin) trimming AAPL @ 8% @everyone
2026-06-16,10:50:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),GOOG,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8613,@Mike (Admin) all out of GOOG @everyone
2026-06-16,11:09:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8616,@Brett (Admin) trimming AAPL @ 15% @everyone
2026-06-16,11:19:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8617,@Brett (Admin) all out of AAPL @everyone
2026-06-16,12:09:00,1449226651064991806,OWLS all-alerts,@Updates,CRM,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3678,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: 1st tp hit on CRM puts 30% @everyone Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- Relea
2026-06-16,12:17:00,1449226651064991806,OWLS all-alerts,@Updates,CRM,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3681,From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: Selling 25% of my puts for 2.00 on CRM 40% profit lock @everyone Owls Investment Group LLC. Informational purposes only. Not financial advi
2026-06-16,12:44:00,1449226651064991806,OWLS all-alerts,@Updates,OTLK,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3687,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: sold some OTLK at .15 LOL Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.6 
2026-06-16,14:50:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,FRMI,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3708,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) Update: FRMI now over 14% gains Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -
2026-06-17,09:30:00,1449226651064991806,OWLS all-alerts,@Updates,ASTS,CALLS,100,06/26/2026,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3724,"From ⁠🌟｜eva @Updates Close STC ASTS 06/26/2026 100C @ 2.10 (Good spot to take profits here, leave runners if you want), its risky holding into FOMC ©Turning Points Entities, Inc. Official EvaPanda Bot"
2026-06-17,09:30:00,1449226651064991806,OWLS all-alerts,OWLS Capital Clanker,FRMI,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3723,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: sold some more FRMI at 2.7 Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.6
2026-06-17,09:32:00,1449226651064991806,OWLS all-alerts,@Updates,HPE,,,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3725,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: sold a couple more HPE at 4.65 Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version
2026-06-17,09:33:00,1449226651064991806,OWLS all-alerts,@Updates,FRMI,,,,,CLOSE,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3726,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: sold more FRMI at 2.9 Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.6 -- R
2026-06-17,09:39:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8631,@Unraveller (Admin)🔮 all out of AMD @everyone
2026-06-17,09:40:00,1449226651064991806,OWLS all-alerts,@Updates,FRMI,,,,,TRIM,option,grab 1449226651064991806 OWLS-all-alerts 2026-09-19.txt,3730,From ⁠🌟｜jon-and-kian @Updates KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: FRMI 30% leaving a couple runners to go Owls Investments LLC. Informational purposes only. Not financial advice. Bo
2026-06-17,09:49:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8638,"@Unraveller (Admin)🔮 trimming META @ 12% @everyone (edited) Wednesday, June 17, 2026 at 9:49 AM"
2026-06-17,09:50:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8641,@Mike (Admin) trimming AAPL @ 15% @everyone
2026-06-17,09:50:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8640,@Unraveller (Admin)🔮 trimming META @ +100 dollars per con @everyone
2026-06-17,09:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8643,"@Mike (Admin) trimming AAPL @ 26% @everyone (edited) Wednesday, June 17, 2026 at 9:51 AM"
2026-06-17,09:56:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8646,@Mike (Admin) all out of AAPL @everyone
2026-06-17,10:00:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8648,"@Unraveller (Admin)🔮 trimming AMD @ 13% @everyone (edited) Wednesday, June 17, 2026 at 10:01 AM"
2026-06-17,10:01:00,1144369893760831489,Midas,Midas (Admin),NVDA,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,3321,$NVDA puts @here 50%+
2026-06-17,10:02:00,1144369893760831489,Midas,Midas (Admin),NVDA,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,3324,80% nvda
2026-06-17,10:02:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8650,@Brett (Admin) trimming AAPL @ 9% @everyone
2026-06-17,10:02:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8651,@Unraveller (Admin)🔮 trimming AMD @everyone
2026-06-17,10:03:00,829754942817828884,Honeydrip daytrades,Brett (Admin),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8652,14% on AAPL @here
2026-06-17,10:04:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8657,@Brett (Admin) trimming AAPL @ 20% @everyone
2026-06-17,10:04:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8655,@Unraveller (Admin)🔮 trimming AMD @ 24% @everyone
2026-06-17,10:05:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8658,@Unraveller (Admin)🔮 trimming META @ 10% @everyone
2026-06-17,10:06:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8659,@Mike (Admin) trimming TSLA @ 10% @everyone
2026-06-17,10:07:00,1144369893760831489,Midas,Midas (Admin),BAC,,,,,TRIM,option,grab 1144369893760831489 Midas 2026-09-19.txt,3325,54% on $BAC @here
2026-06-17,10:08:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),TSLA,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8660,@Mike (Admin) all out of TSLA @everyone
2026-06-17,10:09:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8661,@Unraveller (Admin)🔮 trimming AMD @ 30% @everyone
2026-06-17,10:09:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8662,"@Unraveller (Admin)🔮 trimming META @ 14% @everyone (edited) Wednesday, June 17, 2026 at 10:10 AM"
2026-06-17,10:12:00,760694103401955378,Vero 2,Vero,QQQ,,,,,CLOSE,option,grab 760694103401955378 Vero-2 2026-09-19.txt,477,QQQ OUT @vero-alerts
2026-06-17,10:13:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8663,@Unraveller (Admin)🔮 trimming AMD @ 38% @everyone
2026-06-17,10:14:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8664,@Unraveller (Admin)🔮 trimming AMD @ 46% @everyone
2026-06-17,10:17:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8665,@Unraveller (Admin)🔮 trimming AMD @ 52% @everyone
2026-06-17,10:19:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8666,@Unraveller (Admin)🔮 trimming AMD @ 58% @everyone
2026-06-17,10:20:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8667,@Unraveller (Admin)🔮 trimming META @ 20% @everyone
2026-06-17,10:22:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8668,@Unraveller (Admin)🔮 trimming AMD @ 60% @everyone
2026-06-17,10:23:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8670,@Unraveller (Admin)🔮 trimming AMD @ 65% @everyone
2026-06-17,10:24:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8671,@Unraveller (Admin)🔮 trimming AMD @ 85% @everyone
2026-06-17,10:25:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AAPL,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8672,@Brett (Admin) all out of AAPL @everyone
2026-06-17,10:27:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8673,@Unraveller (Admin)🔮 trimming AMD @ 93% @everyone
2026-06-17,10:32:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8676,@Unraveller (Admin)🔮 all out of META @everyone
2026-06-17,10:35:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),AMD,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8677,@Unraveller (Admin)🔮 trimming AMD @ 100% @everyone
2026-06-17,10:39:00,829754942817828884,Honeydrip daytrades,Brett (Admin),AAPL,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8682,AAPL up 35%+ again @here
2026-06-17,10:47:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),META,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8685,@Unraveller (Admin)🔮 all out of META @everyone
2026-06-17,10:48:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8688,@Unraveller (Admin)🔮 trimming SPY @everyone
2026-06-17,10:49:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8689,"@Unraveller (Admin)🔮 trimming more SPY @ 13% @everyone (edited) Wednesday, June 17, 2026 at 10:50 AM"
2026-06-17,10:51:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8690,@Unraveller (Admin)🔮 trimming SPY @ 17% @everyone
2026-06-17,10:53:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,,,,,TRIM,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8691,@Unraveller (Admin)🔮 trimming SPY @ 21% @everyone
2026-06-17,10:58:00,829754942817828884,Honeydrip daytrades,HoneyDrip (Scribe),SPY,,,,,CLOSE,option,grab 829754942817828884 Honeydrip-daytrades 2026-09-19.txt,8696,@Unraveller (Admin)🔮 all out of SPY @everyone
